1397706439269|-1||debug||com.p6spy.engine.common.P6SpyOptions reloading properties
1491882391705|2|statement|connection 4|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES (?, ?, ?, ?, ?)|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES ('402880985b5b1eb8015b5b1eb88e0000', '11-四月-17', '11-四月-17', 'CORE_DBSCRIPT_CONTEXT', '1.0.0')
1491882391862|1|statement|connection 5|SELECT COUNT(1) FROM RULE_RULEITEM|
1491882391864|1|statement|connection 6|CREATE TABLE RULE_RULEITEM ( rulekey varchar(64) not null, name varchar(64), serviceType varchar(64) not null, ruleType varchar(32) not null, state varchar(32) not null, createDate datetime not null, lastUpdateDate datetime not null, remark varchar(4000), primary key(rulekey) )|
1491882391864|0|statement|connection 6|CREATE UNIQUE INDEX IDX_RULE_RULEITEM_01 ON RULE_RULEITEM(RULEKEY,RULETYPE,SERVICETYPE)|
1491882391866|1|statement|connection 7|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = ?)|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = 'RULE_RULEITEM')
1491882391868|0|statement|connection 8|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES (?, ?, ?, ?, ?)|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES ('402880985b5b1eb8015b5b1eb93a0001', '11-四月-17', '11-四月-17', 'RULE_RULEITEM', '1.0.0')
1491882391870|0|statement|connection 9|SELECT COUNT(1) FROM RULE_BYTE_PARAM|
1491882391872|0|statement|connection 10|CREATE TABLE RULE_BYTE_PARAM ( ruleKey varchar(64) not null, paramKey varchar(64) not null, paramOrder int default 0 not null, paramValue blob, primary key(ruleKey,paramKey,paramOrder) )|
1491882391874|0|statement|connection 11|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = ?)|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = 'RULE_BYTE_PARAM')
1491882391876|0|statement|connection 12|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES (?, ?, ?, ?, ?)|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES ('402880985b5b1eb8015b5b1eb9420002', '11-四月-17', '11-四月-17', 'RULE_BYTE_PARAM', '1.0.0')
1491882391877|0|statement|connection 13|SELECT COUNT(1) FROM RULE_VALUE_PARAM|
1491882391878|0|statement|connection 14|CREATE TABLE RULE_VALUE_PARAM ( ruleKey varchar(64) not null, paramKey varchar(64) not null, paramOrder int default 0 not null, paramValue varchar(1024), primary key(ruleKey,paramKey,paramOrder) )|
1491882391880|1|statement|connection 15|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = ?)|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = 'RULE_VALUE_PARAM')
1491882391883|0|statement|connection 16|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES (?, ?, ?, ?, ?)|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES ('402880985b5b1eb8015b5b1eb9490003', '11-四月-17', '11-四月-17', 'RULE_VALUE_PARAM', '1.0.0')
1491901615698|11|statement|connection 0|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT|
1491901615746|0|statement|connection 2|CREATE TABLE CORE_DBSCRIPT_CONTEXT( ID VARCHAR(64) NOT NULL, TABLENAME VARCHAR(64) NOT NULL, TABLEVERSION VARCHAR(64) NOT NULL, CREATEDATE TIMESTAMP, LASTUPDATEDATE TIMESTAMP, PRIMARY KEY(ID) )|
1491901615746|0|statement|connection 2|CREATE UNIQUE INDEX IDX_CORE_DBS_CON_00 ON CORE_DBSCRIPT_CONTEXT(TABLENAME)|
1491901615832|45|statement|connection 3|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = ?)|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = 'CORE_DBSCRIPT_CONTEXT')
1491901615858|1|statement|connection 4|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES (?, ?, ?, ?, ?)|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES ('402880985b5c440e015b5c440ee40000', '11-四月-17', '11-四月-17', 'CORE_DBSCRIPT_CONTEXT', '1.0.0')
1491901616028|0|statement|connection 5|SELECT COUNT(1) FROM RULE_RULEITEM|
1491901616030|1|statement|connection 6|CREATE TABLE RULE_RULEITEM ( rulekey varchar(64) not null, name varchar(64), serviceType varchar(64) not null, ruleType varchar(32) not null, state varchar(32) not null, createDate datetime not null, lastUpdateDate datetime not null, remark varchar(4000), primary key(rulekey) )|
1491901616030|0|statement|connection 6|CREATE UNIQUE INDEX IDX_RULE_RULEITEM_01 ON RULE_RULEITEM(RULEKEY,RULETYPE,SERVICETYPE)|
1491901616031|0|statement|connection 7|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = ?)|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = 'RULE_RULEITEM')
1491901616033|0|statement|connection 8|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES (?, ?, ?, ?, ?)|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES ('402880985b5c440e015b5c440fa00001', '11-四月-17', '11-四月-17', 'RULE_RULEITEM', '1.0.0')
1491901616034|0|statement|connection 9|SELECT COUNT(1) FROM RULE_BYTE_PARAM|
1491901616036|1|statement|connection 10|CREATE TABLE RULE_BYTE_PARAM ( ruleKey varchar(64) not null, paramKey varchar(64) not null, paramOrder int default 0 not null, paramValue blob, primary key(ruleKey,paramKey,paramOrder) )|
1491901616037|1|statement|connection 11|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = ?)|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = 'RULE_BYTE_PARAM')
1491901616039|0|statement|connection 12|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES (?, ?, ?, ?, ?)|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES ('402880985b5c440e015b5c440fa50002', '11-四月-17', '11-四月-17', 'RULE_BYTE_PARAM', '1.0.0')
1491901616040|0|statement|connection 13|SELECT COUNT(1) FROM RULE_VALUE_PARAM|
1491901616042|0|statement|connection 14|CREATE TABLE RULE_VALUE_PARAM ( ruleKey varchar(64) not null, paramKey varchar(64) not null, paramOrder int default 0 not null, paramValue varchar(1024), primary key(ruleKey,paramKey,paramOrder) )|
1491901616044|1|statement|connection 15|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = ?)|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = 'RULE_VALUE_PARAM')
1491901616046|0|statement|connection 16|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES (?, ?, ?, ?, ?)|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES ('402880985b5c440e015b5c440fac0003', '11-四月-17', '11-四月-17', 'RULE_VALUE_PARAM', '1.0.0')
1491901764565|12|statement|connection 0|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT|
1491901764636|0|statement|connection 2|CREATE TABLE CORE_DBSCRIPT_CONTEXT( ID VARCHAR(64) NOT NULL, TABLENAME VARCHAR(64) NOT NULL, TABLEVERSION VARCHAR(64) NOT NULL, CREATEDATE TIMESTAMP, LASTUPDATEDATE TIMESTAMP, PRIMARY KEY(ID) )|
1491901764637|0|statement|connection 2|CREATE UNIQUE INDEX IDX_CORE_DBS_CON_00 ON CORE_DBSCRIPT_CONTEXT(TABLENAME)|
1491901764733|46|statement|connection 3|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = ?)|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = 'CORE_DBSCRIPT_CONTEXT')
1491901764762|2|statement|connection 4|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES (?, ?, ?, ?, ?)|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES ('402880985b5c4654015b5c4654890000', '11-四月-17', '11-四月-17', 'CORE_DBSCRIPT_CONTEXT', '1.0.0')
1491901764986|0|statement|connection 5|SELECT COUNT(1) FROM RULE_RULEITEM|
1491901764989|1|statement|connection 6|CREATE TABLE RULE_RULEITEM ( rulekey varchar(64) not null, name varchar(64), serviceType varchar(64) not null, ruleType varchar(32) not null, state varchar(32) not null, createDate datetime not null, lastUpdateDate datetime not null, remark varchar(4000), primary key(rulekey) )|
1491901764989|0|statement|connection 6|CREATE UNIQUE INDEX IDX_RULE_RULEITEM_01 ON RULE_RULEITEM(RULEKEY,RULETYPE,SERVICETYPE)|
1491901764992|1|statement|connection 7|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = ?)|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = 'RULE_RULEITEM')
1491901764993|0|statement|connection 8|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES (?, ?, ?, ?, ?)|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES ('402880985b5c4654015b5c4655800001', '11-四月-17', '11-四月-17', 'RULE_RULEITEM', '1.0.0')
1491901764995|0|statement|connection 9|SELECT COUNT(1) FROM RULE_BYTE_PARAM|
1491901764997|0|statement|connection 10|CREATE TABLE RULE_BYTE_PARAM ( ruleKey varchar(64) not null, paramKey varchar(64) not null, paramOrder int default 0 not null, paramValue blob, primary key(ruleKey,paramKey,paramOrder) )|
1491901764999|1|statement|connection 11|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = ?)|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = 'RULE_BYTE_PARAM')
1491901765000|0|statement|connection 12|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES (?, ?, ?, ?, ?)|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES ('402880985b5c4654015b5c4655870002', '11-四月-17', '11-四月-17', 'RULE_BYTE_PARAM', '1.0.0')
1491901765002|0|statement|connection 13|SELECT COUNT(1) FROM RULE_VALUE_PARAM|
1491901765005|1|statement|connection 14|CREATE TABLE RULE_VALUE_PARAM ( ruleKey varchar(64) not null, paramKey varchar(64) not null, paramOrder int default 0 not null, paramValue varchar(1024), primary key(ruleKey,paramKey,paramOrder) )|
1491901765006|0|statement|connection 15|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = ?)|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = 'RULE_VALUE_PARAM')
1491901765011|0|statement|connection 16|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES (?, ?, ?, ?, ?)|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES ('402880985b5c4654015b5c46558f0003', '11-四月-17', '11-四月-17', 'RULE_VALUE_PARAM', '1.0.0')
1491901801803|9|statement|connection 0|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT|
1491901801866|1|statement|connection 2|CREATE TABLE CORE_DBSCRIPT_CONTEXT( ID VARCHAR(64) NOT NULL, TABLENAME VARCHAR(64) NOT NULL, TABLEVERSION VARCHAR(64) NOT NULL, CREATEDATE TIMESTAMP, LASTUPDATEDATE TIMESTAMP, PRIMARY KEY(ID) )|
1491901801866|0|statement|connection 2|CREATE UNIQUE INDEX IDX_CORE_DBS_CON_00 ON CORE_DBSCRIPT_CONTEXT(TABLENAME)|
1491901801961|48|statement|connection 3|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = ?)|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = 'CORE_DBSCRIPT_CONTEXT')
1491901801983|2|statement|connection 4|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES (?, ?, ?, ?, ?)|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES ('402880985b5c46e5015b5c46e5f30000', '11-四月-17', '11-四月-17', 'CORE_DBSCRIPT_CONTEXT', '1.0.0')
1491901802167|1|statement|connection 5|SELECT COUNT(1) FROM RULE_RULEITEM|
1491901802169|1|statement|connection 6|CREATE TABLE RULE_RULEITEM ( rulekey varchar(64) not null, name varchar(64), serviceType varchar(64) not null, ruleType varchar(32) not null, state varchar(32) not null, createDate datetime not null, lastUpdateDate datetime not null, remark varchar(4000), primary key(rulekey) )|
1491901802169|0|statement|connection 6|CREATE UNIQUE INDEX IDX_RULE_RULEITEM_01 ON RULE_RULEITEM(RULEKEY,RULETYPE,SERVICETYPE)|
1491901802170|0|statement|connection 7|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = ?)|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = 'RULE_RULEITEM')
1491901802172|0|statement|connection 8|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES (?, ?, ?, ?, ?)|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES ('402880985b5c46e5015b5c46e6bb0001', '11-四月-17', '11-四月-17', 'RULE_RULEITEM', '1.0.0')
1491901802174|1|statement|connection 9|SELECT COUNT(1) FROM RULE_BYTE_PARAM|
1491901802176|0|statement|connection 10|CREATE TABLE RULE_BYTE_PARAM ( ruleKey varchar(64) not null, paramKey varchar(64) not null, paramOrder int default 0 not null, paramValue blob, primary key(ruleKey,paramKey,paramOrder) )|
1491901802177|0|statement|connection 11|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = ?)|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = 'RULE_BYTE_PARAM')
1491901802179|0|statement|connection 12|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES (?, ?, ?, ?, ?)|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES ('402880985b5c46e5015b5c46e6c10002', '11-四月-17', '11-四月-17', 'RULE_BYTE_PARAM', '1.0.0')
1491901802180|0|statement|connection 13|SELECT COUNT(1) FROM RULE_VALUE_PARAM|
1491901802182|1|statement|connection 14|CREATE TABLE RULE_VALUE_PARAM ( ruleKey varchar(64) not null, paramKey varchar(64) not null, paramOrder int default 0 not null, paramValue varchar(1024), primary key(ruleKey,paramKey,paramOrder) )|
1491901802183|1|statement|connection 15|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = ?)|SELECT COUNT(1) FROM CORE_DBSCRIPT_CONTEXT WHERE (TABLENAME = 'RULE_VALUE_PARAM')
1491901802185|0|statement|connection 16|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES (?, ?, ?, ?, ?)|INSERT INTO CORE_DBSCRIPT_CONTEXT  (ID, CREATEDATE, LASTUPDATEDATE, TABLENAME, TABLEVERSION) VALUES ('402880985b5c46e5015b5c46e6c80003', '11-四月-17', '11-四月-17', 'RULE_VALUE_PARAM', '1.0.0')
